-0.846,-1.441,-1.438,-1.747,-2.089,1.156,2.809,-0.554,-0.588,-0.744,2.614,2.068
0.623,-1.033,-1.032,1.005,-1.578,-1.454,3.103,2.093,-0.81,-0.413,-1.33,2.168
-0.761,-0.109,-1.394,0.617,-0.954,-2.118,0.445,-0.651,1.279,-0.546,-3.075,2.507
0.918,-1.373,-2.525,-2.288,0.413,-2.547,2.027,-0.626,-0.485,-0.651,2.281,-2.525
1.225,-1.846,-2.069,-2.957,1.123,-1.762,2.647,-0.538,-0.111,-0.677,2.538,-1.729
1.003,-0.69,-1.654,-3.059,-1.179,-1.529,-0.648,0.19,-1.152,-0.174,2.464,2.362
-1.112,-1.182,-2.642,-1.612,-2.148,-2.794,-0.057,-0.398,-0.217,-0.716,3.02,2.585
-1.124,-0.938,-1.44,-1.004,-1.862,3.081,-2.626,-0.359,-0.916,-0.831,2.139,2.09
-1.244,-1.684,-0.934,-1.605,-1.298,-1.516,2.179,-0.097,-0.808,-0.872,2.661,1.695
-0.972,-1.436,-1.978,-1.415,-0.897,-2.621,2.537,-0.661,-0.204,-0.924,2.546,2.529
-1.021,-1.337,-1.367,-1.773,-1.446,-1.476,2.188,-0.361,-0.679,-1.055,2.35,1.971
-0.886,-1.102,-1.045,-1.058,-1.459,-2.098,1.947,-0.765,-0.891,-1.017,-0.806,2.557
-1.005,-0.983,-0.902,-1.053,-2.025,-1.149,2.737,-0.606,-1.042,-0.902,-0.764,2.65
-0.94,-1.08,-1.119,-1.376,-1.685,-2.052,2.814,-0.987,-0.725,-0.55,-0.295,2.582
-1.163,-1.458,-1.06,-1.38,-2.332,-2.063,3.136,-0.351,-0.761,-0.851,0.084,2.896
-0.956,-0.977,-1.235,-1.41,-0.881,-1.42,2.733,-0.768,-0.975,-0.399,-0.478,2.17
-1.082,-1.148,-1.164,-1.33,-2.764,-2.215,2.468,-0.914,-0.849,-0.773,-0.5,2.482
1.101,-0.963,-1.352,-1.506,1.493,-1.939,-0.679,-0.323,-0.789,-0.323,-0.231,1.069
1.05,1.28,-1.289,-0.082,-1.287,1.276,-0.431,-1.366,-0.56,-0.429,-0.674,-3.084
-1.653,-0.427,-1.4,-1.468,-1.37,1.642,-0.632,2.006,-0.771,-0.578,-0.506,-1.014
-2.695,-1.487,-1.147,-1.089,-1.897,-1.508,-0.35,2.562,-0.712,-0.826,-0.387,-0.478
-0.938,-1.256,-1.839,-2.38,-1.104,-2.487,0.273,2.088,-0.309,-0.346,2.883,1.456
-1.209,-1.509,-1.742,-1.833,-1.444,-1.145,0.63,2.312,-0.763,-0.32,2.666,0.927
-2.776,-1.456,-0.779,-2.326,-0.875,-1.189,0.382,2.468,-0.989,-0.633,2.568,0.858
-1.3,-0.959,-2.251,-1.035,-1.302,-2.03,-0.709,2.394,-0.487,-1.033,2.949,0.749
-2.348,-1.222,-1.582,-1.972,-1.248,-2.864,2.457,2.135,-0.642,-0.665,2.467,2.059
-1.391,-1.123,-1.393,-1.971,-1.667,-2.96,-1.114,1.829,-0.606,-0.417,-3.032,2.161
-1.558,-1.742,-1.228,-0.772,-1.73,-2.134,-0.79,2.626,-0.572,2.238,2.426,2.895
-1.057,-1.381,-0.971,-1.592,-1.383,-1.643,-0.564,0.378,-0.518,2.517,2.224,-0.356
-1.004,-1.377,-1.223,-2.23,2.63,3.055,-0.494,1.421,-0.629,2.514,-1.4,2.816
-1.215,-2.386,-2.971,-1.328,-1.183,-1.804,-0.8,-0.424,2.49,2.528,1.855,-0.553
-1.028,-1.352,-1.239,-1.189,-1.173,-2.988,1.991,-0.724,2.491,2.718,0.964,0.82
-1.545,-1.507,-2.57,-1.222,-0.773,-1.963,2.757,-0.474,-0.386,2.562,0.932,2.596
-1.083,-1.857,-0.818,-1.356,-1.259,-1.159,2.447,-0.844,3.092,2.47,2.132,2.268
-1.096,-1.152,-1.241,-1.865,-1.001,-2.637,2.855,-0.606,2.432,2.874,1.753,2.39
-1.639,-1.095,-1.261,-1.294,-1.904,-2.135,-0.321,2.286,2.632,2.936,2.396,2.593
-1.47,-1.558,-2.492,-2.409,-1.206,-0.872,3.102,2.322,-0.559,2.347,-0.31,0.116
-2.833,-1.221,-2.128,-1.377,-1.627,-1.287,-1.162,2.876,-0.633,2.719,-0.814,2.143
-0.959,-1.576,-1.13,-1.346,-1.128,-0.942,-0.275,2.538,-0.388,2.527,-0.335,2.511
-2.341,-1.304,-1.077,-0.835,-2.123,-1.169,-0.591,2.526,-0.386,2.194,-0.257,1.931
-2.261,-1.57,-1.84,-1.476,-3.035,-1.232,-0.183,2.669,-0.486,2.516,1.092,3.084
-1.309,1.283,-1.037,1.723,2.715,1.451,-0.194,2.195,-0.347,-0.886,-0.964,2.496
-1.057,-0.853,-1.688,-1.513,2.09,-1.349,2.944,-0.507,0.001,0.205,-0.876,-0.949
-1.026,-1.298,-1.272,-1.367,1.425,-2.737,2.636,2.49,-0.729,-0.7,-0.539,-0.142
-1.147,1.267,-1.373,-1.27,-1.056,-1.16,2.615,2.423,2.885,-0.506,-0.529,2.195
-1.544,0.815,-1.234,-1.285,-1.515,-2.295,0.237,1.986,2.418,-0.439,1.366,2.572
-1.703,-0.873,2.902,-2.326,2.041,3.053,2.336,2.146,1.634,-2.813,2.564,-1.952
-1.116,-1.107,-1.78,-1.133,-1.784,-2.061,2.402,2.365,-0.475,2.523,-0.479,2.452
-1.36,-1.979,-1.558,-2.1,-1.288,-1.431,2.607,1.35,-1.037,2.719,1.521,1.359
-2.032,-1.017,-0.962,-1.421,-1.785,-1.162,2.304,1.576,2.297,2.551,-0.282,2.114
-1.344,-1.465,1.169,-1.196,-1.739,-2.733,0.633,2.431,1.725,-2.82,2.365,2.273
-1.364,-1.191,-0.94,-1.043,-1.035,0.824,0.717,2.487,2.659,2.125,2.047,2.707
-1.492,-1.217,-1.182,-2.853,-1.012,1.245,1.807,1.89,1.385,2.712,-1.441,2.692
-1.292,-1.321,-1.149,-1.435,-2.261,1.056,2.516,1.515,2.65,2.409,2.437,2.706
-1.108,-2.069,-1.232,-1.118,-1.976,-2.766,-0.246,2.276,2.667,2.899,2.583,2.422
-1.471,-1.044,-1.324,-0.858,-1.571,-2.748,2.56,2.368,2.222,2.309,2.592,2.769
-1.205,-1.277,-1.235,-1.011,-1.892,-1.927,0.215,1.912,2.222,1.247,2.527,2.281
-1.261,-1.182,-1.415,-1.264,-1.307,-2.137,-0.221,-0.69,2.614,1.038,2.329,-0.462
-0.913,-1.716,-1.256,-1.435,-1.938,-2.093,2.59,-0.618,0.711,1.539,2.684,-0.514
-1.259,-2.133,-2.134,-1.733,-1.396,-1.211,2.133,0.186,-0.75,2.466,2.055,-0.645
-1.232,2.209,-1.22,1.622,-0.974,-0.195,2.327,2.309,-0.77,0.98,0.462,-2.041
2.752,-1.084,-2.785,-1.537,-1.093,-2.614,2.874,1.03,-0.904,2.692,0.803,2.393
-1.744,-2.422,1.334,-1.04,-1.683,-2.052,2.51,0.076,1.71,2.377,1.52,2.73
-1.368,-1.518,-1.818,-1.223,-1.732,-1.874,2.277,-0.244,-0.68,2.491,2.216,2.242
-1.028,-1.413,2.009,-1.048,-1.689,1.256,2.466,-0.476,-0.302,-2.121,2.397,-1.227
-1.546,-2.273,-2.612,-1.216,2.117,-2.463,0.876,-0.404,1.583,3.111,2.702,-2.54
-1.119,-1.122,-0.905,-1.758,-1.206,-1.569,0.008,-0.74,-0.512,2.412,1.833,1.836
-0.903,-2.696,-2.654,-1.695,-1.322,-3.022,-0.02,-0.754,1.762,2.398,2.566,2.115
-1.202,-2.236,-1.048,-0.76,-1.379,-1.979,0.175,-0.435,-0.803,2.416,2.324,2.309
-1.704,-2.558,-2.623,-1.17,-1.041,-1.616,1.772,2.652,1.777,2.369,2.285,2.269
-1.593,-1.369,-2.103,-1.33,-1.205,-1.145,-0.771,1.831,2.43,0.997,0.881,2.485
-1.559,-0.965,-1.29,-1.182,-2.908,-1.452,-0.336,2.64,2.83,-0.615,2.176,2.058
-1.617,-1.958,-1.504,-1.958,-0.956,-2.444,2.35,3.073,2.354,0.138,2.465,2.257
-1.506,-1.228,-1.119,-1.118,0.772,-2.787,2.389,2.431,2.187,-0.135,-0.386,1.793
-1.401,-0.901,-1.921,-2.309,-1.339,-1.314,2.804,2.067,2.025,-0.657,1.545,2.8
-2.108,-1.303,-1.741,-1.325,-1.314,-2.028,2.408,-0.221,2.088,0.239,2.805,2.766
-1.528,-2.101,-1.01,-1.353,-1.292,-1.05,2.378,-0.397,2.371,-0.597,1.671,2.58
-1.159,-2.654,-1.979,-1.08,-1.372,-2.057,2.626,-0.594,2.471,-0.52,2.433,2.077
-1.159,-1.978,-0.928,-1.241,-1.039,-1.168,-0.367,-0.706,2.593,-1.207,1.937,2.044
-1.48,1.755,-1.801,-2.188,-1.332,-2.346,0.046,2.704,-1.545,-0.528,2.685,3.013
-1.696,-1.15,2.582,-1.312,-1.225,-1.518,-0.15,2.666,2.465,0.884,2.355,1.15
-1.125,1.352,-1.34,-1.725,-1.829,-0.864,0.529,2.513,-0.379,-0.426,2.402,-0.821
-1.097,-2.633,-2.042,2.517,-1.353,-1.104,2.728,2.695,2.195,2.162,-2.121,1.604
-1.05,-1.286,-1.505,-1.652,-1.402,-1.121,3.098,2.597,2.501,2.533,1.634,-0.02
-1.276,-1.245,-0.858,-1.062,-2.148,-1.851,2.687,1.804,1.658,1.998,2.375,2.11
-2.346,-0.949,-1.841,1.391,-2.714,-1.762,0.334,2.776,2.71,2.685,-0.371,2.602
-2.232,-1.022,-1.033,-2.159,1.38,-2.668,2.586,2.757,2.672,2.813,-0.658,2.676
-1.218,-1.359,2.823,0.604,-1.855,-1.456,2.393,1.647,-0.802,-2.742,2.613,2.646
-0.943,-2.138,-2.42,-1.597,-1.225,-1.09,2.428,1.497,-0.416,-1.055,2.479,1.859
-1.565,-1.483,-1.261,-1.358,-1.443,-2.619,0.292,2.572,-2.96,-0.626,2.643,1.272
-2.215,-1.486,-1.186,-1.309,0.793,-2.869,-0.768,2.653,2.318,-0.475,0.612,1.094
-1.237,-2.692,-1.427,-0.914,-1.328,-1.831,0.822,2.293,2.774,-1.12,2.768,1.239
-1.251,-1.028,-2.67,-0.979,-1.327,-2.121,2.704,-0.375,2.294,2.6,2.183,2.342
0.888,-1.26,-3.021,-2.05,-1.901,-1.558,-0.365,-0.699,-0.354,-0.54,1.705,2.795
-0.956,-1.124,-1.319,-1.491,-1.137,-2.503,-0.964,-0.303,-0.636,2.058,2.259,2.807
-0.985,-0.924,-1.197,-1.123,-0.827,-1.139,-0.105,-0.6,-0.478,-0.481,2.136,2.488
-1.09,-1.178,-1.16,-0.838,-2.296,-1.222,-0.257,-0.83,-0.669,-0.941,-1.045,2.438
-1.226,-1.066,-1.319,-0.997,-1.483,-2.243,-1.53,-0.403,-0.705,-0.759,-0.912,2.831
2.676,1.258,-1.309,-1.268,2.763,-0.523,2.684,-1.028,-0.043,-0.378,1.54,-0.293
-1.139,-1.277,-1.265,-1.53,-1.459,-1.448,-0.009,-0.598,-0.766,-0.208,-0.522,-0.945
-1.183,-1.033,-1.102,-1.232,-1.363,-1.274,1.082,-0.515,-0.955,-0.553,-1.079,-0.551
-0.77,-0.882,-1.332,-0.992,-1.137,-1.591,2.727,-0.931,-0.919,-0.714,-0.745,-0.483
-0.971,-0.856,-1.254,-1.347,-1.056,-2.598,-3.082,-0.913,-0.878,-0.344,-0.983,-0.564
-1.835,-0.942,-0.986,-1.027,-0.961,-1.917,-2.941,-0.678,-0.765,-0.627,-1.132,-0.779
-1.293,-1.245,-1.176,-2.048,-1.568,-2.928,2.057,-0.409,0.479,-0.603,-0.979,2.01
-1.048,-1.207,-1.257,-1.257,-1.095,-1.33,2.671,-0.617,-0.401,-0.943,-0.926,2.647
-2.051,-1.037,-1.428,-1.025,-1.097,-1.156,2.817,-1.351,-0.751,-0.671,-0.85,1.901
-1.541,-0.735,-1.111,-2.051,-2.333,-2.032,-2.968,-0.457,-0.781,-0.593,-0.391,2.7
-1.309,1.763,-0.977,-1.56,2.436,2.397,0.355,-0.679,1.989,-0.418,1.405,-2.866
-0.837,0.973,-1.401,0.042,-2.504,-1.431,-0.45,-0.914,2.227,1.862,1.375,2.266
-0.744,-1.403,-1.132,-1.767,1.272,1.681,-0.134,-0.996,-0.708,-0.925,-1.03,0.014
2.051,-1.238,-1.363,-1.201,0.024,-1.652,0.509,2.117,-0.637,-0.812,0.97,2.516
-0.981,2.926,-1.035,-1.395,-1.265,-1.598,-0.071,-0.44,1.127,-0.445,-0.777,-1.397
-0.65,-0.853,-1.08,0.931,-1.296,-1.503,-0.597,-0.869,-1.193,-0.594,-0.209,-0.664
-1.013,-1.035,-0.892,-1.181,-1.6,-1.863,1.145,-1.005,-0.753,-1.206,-0.536,-0.52
-0.956,-1.377,-1.1,-2.425,-1.212,-1.053,0.171,-0.574,-0.489,-0.781,-0.426,-0.46
-0.947,-1.395,-1.39,-1.88,-1.277,-1.675,0.396,-1.139,-0.133,-1.516,-0.408,-0.792
-0.904,-1.53,-0.97,-2.527,-1.034,-1.911,-0.214,-1.196,-0.562,-0.63,-0.706,-0.911
-1.253,-1.242,-1.324,-1.614,-1.19,-1.88,-0.123,-0.854,-0.753,-0.978,-0.833,-0.654
-1.246,-1.386,-0.968,-1.011,-1.301,-1.153,0.208,-0.969,-0.461,-0.818,-0.763,-0.811
-1.169,-1.867,-1.252,-1.455,-1.183,-2.87,-0.064,-0.783,-0.74,-0.922,-0.756,0.509
-0.949,-2.831,-1.058,-2.015,-1.074,-1.662,-0.459,-1.252,0.925,-1.092,-0.998,-0.951
-0.865,-1.005,-1.031,-1.298,-1.296,-2.186,-0.237,-0.793,-0.832,-0.633,-0.921,3.122
-0.972,-1.109,-1.172,-1.144,-1.43,2.153,0.112,-0.865,-1.043,-0.443,-0.654,-1.32
-1.8,-1.169,-1.161,-1.104,-1.221,-1.586,-0.541,2.937,-0.838,-0.571,-0.758,2.114
-1.144,-1.124,-1.624,-1.39,-1.397,-2.687,0.087,2.751,-0.627,-0.138,-0.855,1.118
-0.957,-1.071,-1.345,-1.527,-1.407,-1.115,-0.428,1.907,-0.528,-0.575,-0.601,-1.152
-2.079,-0.966,-0.932,-1.067,-1.067,-2.238,-0.206,2.8,-0.734,-0.513,-0.295,-0.532
-1.234,-1.288,-1.944,-1.082,-2.253,-2.943,-0.086,1.822,2.452,1.472,-0.781,2.017
-2.023,-1.763,-1.206,0.985,-1.445,-1.131,-0.422,2.218,2.477,-0.678,-1.525,-0.369
-2.124,-2.519,2.937,-1.653,-1.195,2.41,-3.033,2.371,0.69,2.556,-0.91,-0.6
-2.194,-1.396,2.082,-1.318,-1.226,-1.272,1.856,1.538,-1.261,2.149,-0.582,-0.819
-1.182,-1.272,-2.946,-1.236,-1.373,-2.105,-0.479,1.889,2.25,0.662,-1.229,-0.483
-1.107,-1.158,-2.196,-1.021,-1.32,-1.977,-0.474,2.363,1.789,2.117,-0.765,-1.02
-1.734,-0.852,-1.443,-2.233,-2.522,-1.37,0.285,1.465,0.75,2.768,-0.786,1.824
-0.595,-1.152,-1.414,-1.222,-1.38,-2.918,2.482,-0.889,-0.919,-0.647,2.686,3.07
-1.144,-1.432,-1.249,-1.305,-1.229,-1.609,2.158,-0.451,-1.238,0.632,1.712,2.281
-0.792,-1.201,-1.39,-0.902,-1.058,-1.01,1.753,-0.512,-0.858,0.146,2.279,1.84
-1.318,-1.06,-0.913,-1.107,-1.148,-1.797,2.016,-0.444,-0.494,1.866,2.4,1.763
-1.254,-1.702,-1.82,-3.018,-2.016,-2.149,1.853,2.275,2.49,2.821,2.613,2.96
-1.467,-1.581,-1.489,-1.019,-1.096,-2.545,-0.798,1.563,2.775,1.508,2.606,2.453
-1.285,-2.213,-1.153,-1.168,-1.456,-1.013,2.594,2.805,-0.169,2.766,1.931,1.895
-1.268,-1.906,-1.722,-1.518,-2.136,-2.318,2.787,1.923,0.321,1.633,2.351,-3.126
-1.334,-1.101,-1.523,-2.113,-1.219,-1.451,-0.775,2.455,-0.413,2.605,2.701,2.778
-1.374,-1.518,-1.471,-1.353,-1.135,-2.798,2.667,2.565,-0.588,2.396,1.691,2.984
-1.466,-1.371,-1.102,-1.644,0.627,-2.269,-3.137,2.257,-0.201,2.435,1.53,-0.495
-0.905,-0.974,-1.008,-0.877,2.145,-2.56,2.174,2.433,2.765,2.612,-0.958,2.553
2.637,-1.404,-1.76,-1.306,-1.094,-1.778,-0.654,-2.236,1.978,2.073,2.58,1.57
-2.879,0.742,-1.278,-2.09,-1.674,-2.672,-0.544,2.753,-1.49,2.45,-0.035,2.359
-1.17,-1.085,-1.103,-1.175,-1.348,-2.065,0.237,2.391,2.302,1.238,1.025,2.776
-1.693,-1.274,-1.35,-1.025,-2.153,-2.665,2.942,0.976,2.273,2.376,2.011,2.863
-1.364,-1.009,-1.484,-0.88,-2.431,-1.489,0.508,2.775,2.339,2.469,2.419,2.161
-2.928,-1.319,-1.922,-1.017,-1.084,-2.549,2.683,2.551,2.447,2.349,2.438,2.294
-1.415,-1.347,0.753,-1.15,0.866,-2.022,-0.596,1.638,-1.532,0.805,2.894,-2.211
-0.733,-1.983,-1.66,-0.825,-1.221,-1.367,2.418,1.705,1.963,2.508,2.48,1.476
-1.27,-1.381,-1.413,-1.021,-1.501,1.248,2.477,2.379,1.309,2.451,2.511,2.571
1.858,-1.291,-1.419,-1.471,-1.495,-1.406,2.458,-0.238,3.035,2.395,2.81,-0.472
-1.326,-0.941,-1.41,-1.339,-1.522,-2.348,-0.022,-0.486,2.757,2.085,2.297,-0.41
-1.161,-1.244,-1.328,-1.881,-0.939,-1.739,2.462,-0.711,2.535,2.019,2.503,-0.511
0.947,-1.283,-1.78,2.518,2.979,-1.516,-1.349,-0.209,2.716,-1.644,2.892,-1.131
-1.032,-1.35,-1.132,0.404,-1.299,-1.71,-0.32,0.258,2.681,1.791,-2.339,1.59
-1.02,2.668,-1.61,-1.257,-1.224,-2.61,-0.445,-1.01,2.844,2.994,2.349,1.856
-1.013,0.993,-1.17,-1.166,-1.38,-1.944,2.688,1.786,0.668,2.882,1.824,2.331
-1.268,1.191,-1.109,-1.182,-1.059,-2.076,-0.379,2.557,1.746,2.806,1.88,2.324
-1.187,1.301,1.078,-2.123,-1.853,-1.389,-0.522,2.917,-0.639,1.502,2.622,2.408
-2.229,1.194,-1.673,-1.012,-1.528,-1.241,-0.322,2.283,1.895,2.534,2.166,2.566
-1.444,0.837,-1.092,-1.726,-1.161,-0.954,-0.532,2.703,2.783,2.28,2.19,2.73
-1.362,1.089,-1.465,-1.046,-1.673,-2.397,-0.289,2.761,3.017,0.617,2.577,2.601
-1.123,1.808,-1.139,-2.417,-1.539,-2.36,-0.103,2.443,-3.029,2.531,2.763,2.076
-1.504,1.334,-0.903,-1.35,-1.311,-2.325,-0.178,2.544,-3.051,2.965,2.549,1.673
-1.444,1.224,-2.109,-1.236,-1.346,-2.352,2.448,1.34,-0.727,2.467,1.649,2.331
-2.165,0.93,-2.077,-0.814,-1.23,-1.114,-3.077,1.834,-0.353,1.739,2.834,-0.556
-1.495,1.337,-1.18,-1.766,-2.086,-1.863,2.417,1.712,-0.573,2.628,2.75,-0.597
-1.393,0.893,-0.978,-1.634,-1.375,-1.551,2.958,2.391,-0.462,2.4,1.702,-0.526
-0.738,1.048,-1.882,-0.805,1.219,-2.16,0.19,2.029,-0.965,2.293,2.35,2.52
-1.14,1.124,-2.492,-1.257,-1.484,-2.754,0.465,2.459,-1.103,2.637,2.507,2.449
-1.114,1.176,-2.547,-1.323,-1.223,-1.36,2.747,2.199,-1.097,2.835,2.612,2.95
-1.132,1.315,-0.988,-1.807,-1.557,-2.452,-0.286,2.695,-2.798,2.173,2.506,1.958
-1.012,0.976,-2.023,-1.587,-0.968,-1.169,-0.236,2.196,-1.184,2.411,2.353,-0.545
-0.771,0.916,-2.68,-1.073,-1.42,-1.713,-0.631,2.105,-0.481,2.106,2.526,-0.554
-1.363,0.937,-2.656,-1.307,-1.514,-1.367,-0.204,2.563,-0.863,2.45,1.998,-0.83
1.044,1.115,-2.754,-3.139,2.194,-1.862,2.61,1.784,-1.125,3.027,2.568,-2.997
-1.646,0.968,-1.032,-1.965,-1.557,-2.438,-0.358,2.161,2.919,2.306,2.879,2.139
-1.382,1.05,-1.06,-1.123,1.04,-1.256,-0.158,2.443,2.277,2.23,0.995,2.457
-1.106,-1.044,-2.094,-1.241,-2.182,-2.033,0.229,2.409,-2.075,2.279,2.311,2.674
-2.879,-0.841,-1.337,-2.664,-1.016,-1.186,0.118,2.463,2.561,2.233,2.585,1.726
-1.002,-1.512,-2.194,-2.383,-1.471,-1.299,0.105,2.334,2.425,-0.411,2.834,2.432
-1.377,-1.912,-1.659,-1.285,-1.395,-2.512,2.309,1.986,2.902,2.494,2.963,2.254
-2.045,-2.363,-1.122,-1.044,-1.416,-1.838,2.348,2.436,2.693,2.368,2.335,2.356
-1.789,-1.79,-1.476,-1.318,-1.242,-2.223,0.256,-0.732,2.685,2.736,2.297,2.721
-0.953,-1.901,-1.334,-1.154,-1.357,-2.75,-0.084,-0.687,2.204,2.563,2.504,2.434
-1.204,-2.311,2.165,-0.893,0.014,-1.989,-0.453,2.584,-2.128,1.661,-2.605,-1.805
1.8,-1.093,-0.931,-2.727,-1.468,-2.146,3.036,2.377,3.01,2.289,2.867,2.275
-1.619,-1.348,-1.48,-1.245,-1.358,-1.312,0.245,2.279,0.715,2.462,1.691,2.699
-1.4,-1.581,-1.14,0.895,-0.986,-1.475,-0.042,1.741,-0.399,1.782,2.52,2.081
-3.117,-1.952,-0.969,-1.296,2.223,-2.539,-0.655,2.217,0.729,2.257,-0.039,0.133
1.558,-1.349,1.14,-1.162,-1.345,2.766,-0.373,0.141,0.129,-2.842,-0.618,1.943
2.175,-0.632,-2.106,-1.26,-2.38,-1.301,-0.107,-0.468,-1.137,1.895,-0.208,-2.888
-1.327,-0.93,-1.366,1.175,-1.622,-2.15,-0.656,2.094,-0.776,2.488,2.003,2.496
-1.184,1.172,-1.82,-1.34,-2.871,-2.017,-0.627,0.931,-1.168,1.073,2.568,1.928
-1.706,-1.409,-2.85,-1.583,-1.369,-1.393,2.983,2.105,2.361,-1.846,2.385,0.635
-1.498,-1.23,-1.268,1.279,-1.086,-2.04,2.104,2.637,-0.523,-0.685,2.677,-0.365
-2.793,-1.289,-0.217,-1.205,-0.832,-1.059,-2.558,2.425,-0.682,-1.41,2.314,-0.737
3.063,-0.93,-1.4,-1.378,-0.861,-2.031,-0.036,1.919,-0.875,0.866,1.09,-0.629
-1.029,-0.8,-1.657,0.512,-0.821,-1.937,0.187,1.828,-0.552,2.042,-2.786,-0.699
-2.145,-1.253,-1.327,1.474,-2.223,-1.859,-0.155,2.52,-0.326,2.859,-3.073,0.109
-1.12,-1.179,-1.201,-1.96,-1.662,-1.821,0.027,1.446,-0.551,2.274,1.883,0.3
-0.798,-1.428,1.55,-1.993,-1.117,-1.369,-0.741,2.419,-0.621,-1.083,0.69,2.042
-1.006,-1.114,-1.023,-1.479,-1.561,-2.191,-0.468,2.334,-0.959,-0.323,2.539,2.292
-0.3,2.207,-1.096,-1.389,-0.993,-1.931,-0.432,-2.354,-2.315,-0.428,2.525,2.594
-2.071,-1.012,-1.197,-1.179,-1.225,-2.235,-0.245,2.879,-0.658,-0.6,-0.639,2.774
-2.908,1.442,1.283,-2.695,1.532,-2.504,0.4,2.453,1.884,-1.089,2.453,-2.448
-2.809,-1.131,-2.461,-2.063,-2.066,-2.074,-0.581,2.398,-0.055,2.082,2.912,2.94
-1.236,-0.864,1.909,-1.151,-1.14,-1.347,2.178,1.77,-0.716,-2.039,2.642,1.641
-1.43,-2.17,2.056,-1.819,-1.27,-1.322,1.488,2.762,0.826,2.397,1.709,2.032
-1.566,-0.934,-1.086,-1.475,2.752,-2.009,1.93,2.407,2.674,2.079,-0.409,-2.085
-1.423,-1.629,-1.693,-1.175,-1.214,0.331,1.787,2.702,2.916,1.748,-0.696,2.506
-1.141,-2.288,-2.676,-1.069,-1.668,-1.451,-1.316,2.324,-3.051,2.226,-0.404,2
1.335,-2.412,-0.916,-1.599,-1.119,-1.053,2.806,2.741,2.992,2.233,2.637,2.17
-0.841,0.931,-1.102,-1.972,-1.288,-2.105,2.893,0.39,2.38,2.553,2.514,2.638
-1.169,-0.816,1.358,-1.594,1.903,2.371,2.678,0.031,-0.034,-1.272,0.098,0.191
-1.932,-1.544,-0.975,-0.85,-1.094,-1.302,-0.463,3.103,2.728,2.51,2.131,1.434
-1.338,-1.851,-2.455,-1.586,0.303,-1.252,2.308,2.657,2.432,2.804,0.011,3.058
-2.24,1.507,-1.532,-1.107,-1.572,-2.164,-0.855,2.889,0.504,2.514,2.321,2.257
-1.242,-1.027,-2.771,-1.435,-1.434,-1.167,-1.901,2.334,-0.816,2.356,2.173,2.173
-1.286,-1.306,-1.451,-1.548,-1.133,-2.512,2.433,1.557,-0.328,2.222,1.983,-0.877
-1.526,-1.813,-1.004,-1.466,0.982,-1.312,-0.53,-0.808,1.299,2.346,-0.707,1.099
-1.063,-1.202,-1.046,-1.939,1.126,-1.076,2.879,-0.44,-0.045,2.464,-0.531,2.613
1.261,-1.46,-1.288,-1.381,-1.566,-1.958,2.372,-1.1,3.111,2.6,2.815,1.068
1.286,-1.073,-2.826,-1.251,-1.96,-1.042,-3.007,-0.408,1.661,2.522,2.784,1.839
0.837,-2.238,-1.266,-2.269,1.164,-1.095,2.592,2.068,-0.151,2.902,2.678,-2.789
3.08,-0.781,-3.084,-1.39,-1.338,-2.555,-2.35,-0.695,1.413,2.164,2.297,2.833
1.144,-1.273,-2.658,-1.098,-1.813,-1.325,-0.403,-0.288,-0.542,3.065,2.924,2.856
1.31,-1.312,-1.387,-1.487,-1.66,-1.096,-0.371,-0.718,-0.638,2.93,2.643,2.144
-1.236,-1.88,-1.088,-1.242,-1.806,-1.186,0.918,-0.644,-0.158,2.292,2.837,2.35
-1.121,-1.082,-1.428,-1.01,-1.584,-2.721,-0.441,-0.493,-0.398,0.62,2.74,2.733
-1.29,-2.253,-0.945,-1.6,-1.297,-2.184,-1.168,-0.775,-0.839,2.208,2.135,2.492
-1.793,-2.499,-1.298,-1.479,-2.183,-1.377,-0.804,-1.14,-0.9,1.661,2.737,1.902
0.282,-1.151,-2.234,-2.051,-1.759,-1.93,0.205,1.805,-0.691,2.019,2.75,2.681
-1.253,-1.21,-1.684,-1.212,-1.294,-2.337,-0.82,2.363,-0.962,2.086,2.218,2.276
-1.198,1.564,-0.906,-1.112,-1.391,-1.125,-0.317,2.16,0.797,2.811,1.908,1.482
-2.512,-1.344,0.247,-1.126,-1.029,-1.039,3.036,2.567,3.092,3.079,1.942,-0.567
-2.638,-1.379,1.365,-2.728,-1.136,-2.765,1.356,2.183,-0.664,2.558,1.898,2.523
-1.008,-1.187,2.534,-1.627,-1.658,-2.172,1.884,-1.504,0.801,1.402,1.285,-0.688
-1.139,-1.215,-1.084,-2.038,-1.163,-2.112,2.175,-0.889,-0.365,-0.53,3.024,-1.045
-1.242,-1.177,-1.12,-1.894,-1.164,-1.721,2.441,-0.925,-0.419,-0.234,2.149,-0.294
-1.243,-1.437,-1.579,-1.469,-1.841,-1.146,2.798,-0.781,2.782,2.706,2.301,2.769
-1.134,-1.179,-2.218,-1.539,1.836,-1.349,2.422,-0.355,2.425,2.765,2.847,-0.715
-1.115,-1.357,-1.542,-1.563,-1.75,-1.671,0.139,2.161,2.555,2.475,2.25,2.783
-2.338,-1.196,-1.557,-1.363,-1.503,-1.298,0.215,1.8,2.736,2.913,0.683,-3.128
-1.523,-1.409,-1.361,-1.062,-1.646,-1.306,0.54,1.054,2.653,2.808,2.07,1.643
